Geneid,Ctr_S1,Ctr_S2,Ctr_S7,Ctr_S13,RS_S6,RS_S9,RS_S12,RS_S16
ENSG00000228217,0,0,0,0,0,0,0,0
ENSG00000270342,0,0,0,0,0,0,0,0
ENSG00000231100,0,0,0,0,0,0,0,0
ENSG00000116824,0,0,0,0,0,0,0,0
ENSG00000235887,0,0,0,0,0,0,0,0
ENSG00000237460,0,0,0,0,0,0,0,0
ENSG00000235756,0,0,0,0,0,0,0,0
ENSG00000173810,0,0,1,0,0,0,0,0
ENSG00000235005,0,0,0,0,0,0,0,0
ENSG00000271890,0,0,0,0,0,0,0,0
ENSG00000227425,0,0,0,0,0,0,0,0
ENSG00000239216,0,0,0,0,0,0,0,0
ENSG00000283360,0,0,0,0,0,1,0,0
ENSG00000117262,25,44,46,40,37,21,46,29
ENSG00000227907,0,0,0,0,0,0,0,0
ENSG00000227970,0,0,0,0,0,0,0,0
ENSG00000261055,0,0,0,0,0,0,0,0
ENSG00000231613,0,0,0,0,0,0,0,0
ENSG00000137947,253,508,292,392,353,182,228,258
ENSG00000236689,0,0,0,0,0,0,0,0
ENSG00000230946,1,1,1,0,0,0,0,0
ENSG00000226028,0,0,0,0,0,0,0,1
ENSG00000229021,0,0,2,0,0,0,0,0
ENSG00000203825,0,0,0,0,0,0,0,0
ENSG00000184371,946,640,1629,1340,2303,1396,2591,2127
ENSG00000233449,0,0,0,0,0,0,0,0
ENSG00000242943,0,0,0,0,0,0,0,0
ENSG00000232499,0,3,2,2,1,1,1,0
ENSG00000232265,0,0,1,1,0,0,0,0
ENSG00000163154,1,1,1,3,0,0,0,0
ENSG00000232995,6,5,14,4,6,1,2,4
ENSG00000238087,0,0,0,0,0,0,0,0
ENSG00000227777,0,0,0,0,0,0,0,1
ENSG00000177173,3,3,4,7,6,2,3,3
ENSG00000238022,0,0,0,0,0,0,0,0
ENSG00000231671,0,0,0,0,0,0,0,0
ENSG00000143158,450,1087,460,637,376,262,547,867
ENSG00000271092,2,4,3,2,1,4,3,3
ENSG00000276118,0,0,0,0,0,0,0,0
ENSG00000232148,0,0,0,0,0,0,0,0
ENSG00000278811,9,8,3,6,2,3,5,6
ENSG00000000460,111,117,199,146,84,32,50,47
ENSG00000275075,0,0,0,0,0,0,0,0
ENSG00000135862,27005,31833,26096,33256,17014,19290,23848,21205
ENSG00000232952,0,2,3,3,2,2,0,0
ENSG00000285922,0,0,0,0,0,0,1,0
ENSG00000275801,0,0,0,0,0,0,0,0
ENSG00000143198,816,1076,871,1018,965,576,1016,929
ENSG00000232212,0,0,0,0,0,0,0,0
ENSG00000143621,1985,2932,2518,2335,1603,798,1249,1074
ENSG00000260322,0,0,0,0,0,0,0,0
ENSG00000223495,0,0,0,0,0,0,0,0
ENSG00000143156,155,253,134,147,143,116,100,106
ENSG00000198771,1,2,0,0,5,2,2,1
ENSG00000225462,0,4,0,0,0,0,0,1
ENSG00000237756,0,0,0,0,0,0,0,0
ENSG00000213064,621,1079,784,896,761,325,546,556
ENSG00000143179,511,505,610,571,484,309,442,255
ENSG00000271187,0,0,0,0,0,0,0,0
ENSG00000274562,0,0,0,0,0,0,0,0
ENSG00000231175,0,0,0,0,0,0,0,0
ENSG00000143185,0,0,0,0,0,0,0,0
ENSG00000272931,1,0,8,1,3,3,5,0
ENSG00000143190,114,149,125,163,122,77,94,141
ENSG00000225475,4,0,2,1,0,0,0,0
ENSG00000232223,0,0,0,0,0,0,0,0
ENSG00000235303,0,0,0,0,0,0,0,0
ENSG00000234810,1,0,0,1,3,0,0,2
ENSG00000224468,7,6,13,10,1,3,12,3
ENSG00000232551,0,0,0,1,0,0,0,0
ENSG00000092607,16,4,0,55,111,9,3,4
ENSG00000238270,0,0,0,0,0,0,0,0
ENSG00000285894,0,1,0,0,0,0,0,0
ENSG00000236025,0,0,0,0,0,0,0,0
ENSG00000230704,0,0,0,0,0,0,0,0
ENSG00000283255,0,0,0,0,0,0,0,0
ENSG00000286754,0,0,0,1,0,0,0,0
ENSG00000117091,0,0,0,0,0,0,0,0
ENSG00000143171,0,0,0,0,0,0,0,0
ENSG00000275767,0,0,0,0,0,0,0,0
ENSG00000047410,2560,4864,3178,3326,2916,1480,1907,1948
ENSG00000231992,0,0,0,0,0,0,0,0
ENSG00000171806,42,59,70,52,46,13,33,29
ENSG00000287919,0,0,0,0,0,0,0,0
ENSG00000233882,0,0,0,0,0,0,0,0
ENSG00000134216,0,0,0,0,0,0,0,0
ENSG00000230748,0,0,0,0,0,0,0,0
ENSG00000254154,5,3,3,3,5,5,4,1
ENSG00000162694,767,1332,621,928,575,548,719,824
ENSG00000238108,0,0,0,0,0,0,0,0
ENSG00000118197,189,290,218,207,161,127,164,143
ENSG00000135842,2642,486,3844,1615,2080,2411,2987,745
ENSG00000229258,0,0,0,0,0,0,0,0
ENSG00000287472,0,0,0,0,0,0,0,0
ENSG00000241318,0,1,2,0,0,0,1,1
ENSG00000228238,0,0,1,2,0,0,0,0
ENSG00000232393,1,1,0,0,0,0,0,0
ENSG00000184155,0,0,0,0,0,0,0,0
ENSG00000058085,3125,757,3004,3122,169,938,1759,879
ENSG00000260088,0,0,3,0,0,0,2,2
ENSG00000116815,163,330,136,301,299,90,124,301
ENSG00000232917,0,2,1,0,1,0,0,0
ENSG00000233057,2,1,1,2,1,0,0,0
ENSG00000143167,0,0,0,0,0,0,0,0
ENSG00000143184,0,0,0,0,0,0,0,0
ENSG00000224691,1,1,1,0,0,1,0,3
ENSG00000235101,0,0,0,0,0,0,0,0
ENSG00000228215,0,0,0,0,0,0,0,0
ENSG00000233626,0,0,0,0,0,0,0,0
ENSG00000143228,358,293,644,414,97,68,49,18
ENSG00000235827,0,0,0,0,0,0,0,0
ENSG00000231714,0,0,0,0,1,0,0,0
ENSG00000143178,6,33,8,9,21,13,12,18
ENSG00000116833,1,727,4,1,184,3,2,0
ENSG00000227740,1,0,0,1,0,1,2,1
ENSG00000000457,105,115,87,95,61,79,71,71
ENSG00000285638,0,0,0,0,0,0,0,0
ENSG00000230987,0,0,0,0,0,0,1,0
ENSG00000232527,0,1,0,0,0,0,0,0
ENSG00000215833,0,1,0,0,0,0,0,0
ENSG00000228167,0,0,0,0,0,0,0,0
ENSG00000223344,0,0,0,0,0,0,0,0
ENSG00000150732,0,0,0,0,0,0,0,0
ENSG00000157064,458,875,285,1007,692,357,150,1305
ENSG00000288139,0,0,0,0,0,0,0,0
ENSG00000215808,22,1,38,1,12,2,26,2
ENSG00000059588,447,343,445,393,258,282,363,247
ENSG00000237379,0,0,0,0,0,0,0,0
ENSG00000122224,0,0,1,0,0,0,0,0
ENSG00000162782,0,0,0,0,0,0,0,0
ENSG00000238051,0,0,0,0,0,0,0,0
ENSG00000233196,0,0,0,0,2,0,0,1
ENSG00000229220,0,0,0,0,0,0,0,0
ENSG00000143653,592,539,629,614,371,288,495,293
ENSG00000227747,0,0,0,0,0,0,1,1
ENSG00000228081,0,0,0,0,0,0,0,0
ENSG00000228020,0,0,0,0,0,0,0,0
ENSG00000234975,0,1,1,1,3,0,1,0
ENSG00000162851,212,254,241,207,167,109,153,119
ENSG00000271427,0,0,3,3,0,0,0,1
ENSG00000143353,201,150,184,245,258,118,227,212
ENSG00000197965,2373,5882,2476,3176,4182,1795,3466,4080
ENSG00000143493,322,294,361,364,161,137,168,98
ENSG00000230777,0,2,0,0,0,0,0,0
ENSG00000179397,6,7,2,6,11,9,13,12
ENSG00000224540,0,0,1,0,0,0,0,0
ENSG00000186197,0,0,3,0,0,0,1,0
ENSG00000229067,0,0,0,0,0,0,0,0
ENSG00000227711,0,0,0,0,0,0,0,0
ENSG00000261182,0,0,0,0,0,0,0,0
ENSG00000228879,0,0,0,0,0,0,0,0
ENSG00000162670,4,12,7,2,3,3,13,0
ENSG00000225712,0,1,0,0,0,0,0,0
ENSG00000162761,0,0,0,0,0,0,0,0
ENSG00000143199,3,4,1,2,2,5,4,3
ENSG00000007908,0,0,0,0,0,0,0,0
ENSG00000092978,180,314,184,202,189,125,157,158
ENSG00000143499,406,265,352,339,187,257,318,160
ENSG00000188404,3,8,11,55,35,0,11,90
ENSG00000227735,0,0,0,0,0,0,0,0
ENSG00000228504,0,0,0,0,0,0,0,0
ENSG00000274702,0,0,1,0,1,0,0,0
ENSG00000226211,0,0,0,0,0,0,0,0
ENSG00000287205,0,0,0,0,0,0,0,0
ENSG00000203697,0,0,0,0,0,0,0,0
ENSG00000116574,165,31,238,17,218,339,317,10
ENSG00000287929,24,5,12,18,0,6,11,9
ENSG00000227940,0,0,0,0,0,0,0,0
ENSG00000143248,158,183,166,197,100,62,201,309
ENSG00000162814,8,9,9,7,8,5,7,13
ENSG00000225172,0,0,0,0,1,0,0,0
ENSG00000261642,0,0,0,0,0,0,0,0
ENSG00000228239,0,0,0,0,0,0,0,0
ENSG00000237283,0,1,0,0,0,0,0,0
ENSG00000116132,6217,4241,4219,6548,5803,2375,3688,3164
ENSG00000271475,0,0,0,0,0,0,0,0
ENSG00000231877,0,0,0,0,0,0,0,0
ENSG00000116679,800,1912,985,1285,1053,523,777,1033
ENSG00000228536,18,38,14,33,19,4,10,41
ENSG00000229242,0,0,0,0,0,0,0,0
ENSG00000228470,5,1,2,0,1,0,2,1
ENSG00000152092,1,24,6,11,103,2,21,34
ENSG00000234984,0,0,0,0,0,0,0,0
ENSG00000231648,0,0,0,0,0,0,0,0
ENSG00000229983,0,0,0,0,0,0,0,0
ENSG00000215149,0,0,0,0,0,0,1,0
ENSG00000225122,0,0,0,0,0,0,0,0
ENSG00000225920,0,2,2,3,2,3,4,4
ENSG00000143476,439,471,714,631,216,104,100,38
ENSG00000057252,874,972,1114,845,909,611,631,294
ENSG00000285718,0,0,0,0,0,0,0,0
ENSG00000234070,0,0,0,0,0,0,0,0
ENSG00000233620,0,0,0,0,0,0,0,0
ENSG00000237783,0,0,0,0,0,0,0,0
ENSG00000233018,0,0,0,0,0,0,0,0
ENSG00000224783,0,0,0,0,0,0,0,0
ENSG00000162852,465,758,473,397,494,470,549,331
ENSG00000273004,3,7,1,5,1,0,2,2
ENSG00000268062,0,1,0,0,0,0,0,0
ENSG00000116962,1934,2943,2732,4260,1271,1102,1151,1310
ENSG00000288078,0,0,0,0,0,0,0,0
ENSG00000271399,0,0,0,0,0,0,0,0
ENSG00000229757,0,0,0,0,0,0,0,0
ENSG00000220749,0,2,2,0,0,0,1,0
ENSG00000181450,56,88,75,95,60,39,62,28
ENSG00000286285,0,0,0,0,0,0,0,0
ENSG00000225300,0,0,0,0,0,0,0,0
ENSG00000223842,0,0,0,0,1,2,3,0
ENSG00000228247,9,11,9,13,9,2,9,5
ENSG00000231424,1,4,0,2,8,3,0,0
ENSG00000143355,0,0,9,0,0,0,16,0
ENSG00000287177,0,0,0,0,0,0,0,0
ENSG00000237193,0,0,0,0,0,0,0,0
ENSG00000223490,0,0,0,0,0,0,0,0
ENSG00000121644,847,1220,1412,942,885,553,965,564
ENSG00000174502,0,0,0,3,0,0,0,1
ENSG00000224286,0,1,0,0,0,0,0,0
ENSG00000143195,3,0,0,0,1,0,2,0
ENSG00000162849,258,45,261,106,38,84,209,132
ENSG00000232824,0,0,0,0,0,0,0,0
ENSG00000273416,0,1,0,0,0,0,1,0
ENSG00000282111,0,0,0,0,0,0,0,0
ENSG00000233410,0,0,0,0,0,0,0,0
ENSG00000067533,412,532,435,528,449,218,279,254
ENSG00000228955,1,0,0,0,0,0,0,4
ENSG00000270443,0,0,0,0,0,0,0,0
ENSG00000224702,0,0,0,0,0,0,0,0
ENSG00000271811,6,0,2,10,3,2,0,1
ENSG00000224278,0,0,0,0,0,0,0,0
ENSG00000235492,0,0,0,0,0,0,0,0
ENSG00000287808,3,3,4,4,10,3,7,2
ENSG00000229840,0,0,0,0,0,0,0,0
ENSG00000226486,0,0,0,0,0,0,0,0
ENSG00000227687,0,0,0,0,0,0,0,0
ENSG00000231814,0,0,0,0,0,0,0,0
ENSG00000286210,0,0,0,0,0,0,0,0
ENSG00000287364,0,0,0,0,0,0,0,0
ENSG00000260698,3,3,5,4,2,4,4,1
ENSG00000277007,1,1,3,2,1,3,3,4
ENSG00000229016,0,0,0,0,0,0,0,0
ENSG00000152104,3297,3055,3604,2361,2208,3251,2884,1787
ENSG00000236975,0,3,0,0,0,0,0,0
ENSG00000286541,0,0,0,0,0,0,0,0
ENSG00000117650,260,230,532,254,62,56,49,6
ENSG00000235021,0,0,0,0,0,0,0,0
ENSG00000203724,21,26,24,18,18,28,59,27
ENSG00000225006,0,0,0,0,0,0,0,0
ENSG00000287633,0,0,0,0,0,0,0,0
ENSG00000223375,0,0,0,0,0,0,0,0
ENSG00000230714,0,0,0,0,0,0,0,0
ENSG00000260855,10,10,4,6,2,8,2,3
ENSG00000236206,0,0,0,1,0,0,0,0
ENSG00000168118,385,448,401,418,112,219,335,303
ENSG00000173726,2069,3663,2351,3113,2469,1279,2078,1938
ENSG00000282852,0,0,0,0,0,0,0,0
ENSG00000152382,89,78,102,115,60,40,72,35
ENSG00000232100,0,0,0,0,0,0,0,0
ENSG00000230547,0,0,2,0,0,0,1,0
ENSG00000176754,0,0,0,0,0,0,0,1
ENSG00000227953,5,4,3,0,1,4,2,2
ENSG00000232215,0,0,0,0,0,0,0,0
ENSG00000135829,2968,3571,3668,3443,2292,1608,2002,1707
ENSG00000228289,0,0,0,0,0,0,0,0
ENSG00000134717,573,566,620,599,378,382,441,341
ENSG00000232989,0,0,0,0,0,0,0,0
ENSG00000233537,0,0,0,0,0,0,0,0
ENSG00000116668,39,56,59,61,81,29,41,47
ENSG00000278180,0,0,0,0,0,0,0,0
ENSG00000232341,3,2,1,3,0,0,1,1
ENSG00000287676,1,2,2,1,1,0,2,0
ENSG00000236792,0,0,2,0,0,1,0,1
ENSG00000143207,503,557,556,487,434,312,427,300
ENSG00000270859,0,0,0,0,0,0,0,0
ENSG00000238224,0,0,0,0,0,0,0,0
ENSG00000286775,0,0,0,0,0,0,0,0
ENSG00000237492,0,0,0,0,0,0,0,0
ENSG00000230404,0,0,0,0,0,0,0,0
ENSG00000236230,1,0,1,0,1,0,0,0
ENSG00000026751,0,0,0,0,75,0,8,3
ENSG00000150681,0,0,1,0,0,0,0,0
ENSG00000116906,641,705,634,682,485,313,502,416
ENSG00000092969,419,691,432,963,817,113,485,1578
ENSG00000157181,264,749,295,395,647,216,345,374
ENSG00000250762,0,1,0,0,1,0,0,1
ENSG00000236720,0,0,0,0,0,0,0,0
ENSG00000227421,0,0,0,0,1,0,0,0
ENSG00000227240,0,0,0,0,2,0,0,0
ENSG00000076258,19,18,23,33,38,9,30,25
ENSG00000286073,0,0,0,0,0,0,0,0
ENSG00000117697,317,398,389,343,272,138,256,176
ENSG00000235083,0,0,0,0,1,0,0,0
ENSG00000162669,0,1,2,3,0,0,2,0
ENSG00000225904,0,0,0,0,0,0,0,0
ENSG00000270920,0,0,0,0,0,0,0,0
ENSG00000143641,3083,4437,3039,5082,3562,2570,4019,5628
ENSG00000227630,0,4,0,3,1,0,0,2
ENSG00000228830,0,0,0,0,0,0,0,0
ENSG00000010932,0,1,1,2,3,0,1,0
ENSG00000282849,1,5,0,0,4,1,1,0
ENSG00000226640,0,0,0,0,0,0,0,0
ENSG00000010072,165,269,175,210,178,103,127,114
ENSG00000135766,141,190,222,141,200,179,281,136
ENSG00000279261,0,0,0,0,0,0,0,0
ENSG00000213051,0,0,0,0,2,0,1,1
ENSG00000238054,0,1,0,0,0,0,0,0
ENSG00000163534,0,0,0,0,1,0,0,0
ENSG00000168243,2,2,7,0,1,0,1,1
ENSG00000281453,0,0,0,0,0,0,0,0
ENSG00000237469,0,1,0,0,0,0,0,0
ENSG00000224939,0,5,2,0,4,1,0,0
ENSG00000227613,0,0,0,0,0,0,0,0
ENSG00000116183,2106,312,1362,486,365,3916,1963,737
ENSG00000232194,0,2,2,2,2,0,1,1
ENSG00000231612,1,0,0,0,0,3,3,0
ENSG00000271036,0,0,0,0,0,0,0,0
ENSG00000170382,1,3,16,0,2,2,101,11
ENSG00000226868,0,0,0,0,0,0,0,0
ENSG00000279401,0,0,0,0,0,0,0,0
ENSG00000272362,0,0,0,0,0,0,0,0
ENSG00000287450,0,0,0,0,0,0,0,0
ENSG00000237011,0,0,0,0,0,0,0,0
ENSG00000233583,0,0,0,0,0,0,0,0
ENSG00000066027,427,317,435,389,298,205,323,184
ENSG00000286263,0,0,0,0,0,0,0,1
ENSG00000227006,2,1,0,2,1,2,2,1
ENSG00000224525,0,0,0,0,0,0,0,0
ENSG00000173728,0,0,1,0,1,0,0,0
ENSG00000225811,0,0,0,0,0,0,0,0
ENSG00000273093,0,0,0,0,0,0,0,0
ENSG00000227818,0,0,0,0,0,0,0,0
ENSG00000135828,173,215,221,236,150,97,250,173
ENSG00000286398,0,0,0,0,0,0,0,0
ENSG00000185523,0,0,0,0,1,0,3,0
ENSG00000116711,516,2141,357,1285,1363,197,513,964
ENSG00000226750,0,0,0,0,0,0,0,0
ENSG00000285665,2,3,3,6,4,1,0,3
ENSG00000231022,0,0,0,0,0,0,0,0
ENSG00000224436,0,0,0,0,0,0,0,0
ENSG00000228208,0,0,1,0,0,0,0,0
ENSG00000273384,3,0,1,1,1,0,0,0
ENSG00000238061,0,0,0,0,0,0,0,1
ENSG00000234915,0,0,0,0,0,0,0,0
ENSG00000227585,0,0,0,0,0,0,0,0
ENSG00000157060,0,0,0,0,0,0,0,0
ENSG00000237213,0,0,0,0,0,0,0,0
ENSG00000224260,1,0,1,0,1,0,0,0
ENSG00000213045,0,0,0,0,0,0,0,0
ENSG00000230063,0,0,0,0,0,0,0,0
ENSG00000235467,0,0,0,0,0,0,0,0
ENSG00000123684,957,1417,1254,2100,967,754,944,1046
ENSG00000228044,1,0,0,0,0,0,0,0
ENSG00000225338,0,0,0,1,2,0,1,0
ENSG00000224407,0,0,0,0,0,0,0,0
ENSG00000232463,0,0,0,0,0,0,1,0
ENSG00000237457,0,1,0,0,0,0,0,0
ENSG00000225171,1,0,1,0,0,0,0,0
ENSG00000235386,0,0,0,0,0,0,0,0
ENSG00000123836,66,91,102,93,195,75,159,83
ENSG00000213690,0,0,0,0,0,0,0,0
ENSG00000229832,0,1,2,0,0,0,0,0
ENSG00000225233,0,0,0,0,0,0,0,0
ENSG00000237514,0,0,0,0,0,0,0,0
ENSG00000287856,0,0,0,0,0,0,0,0
ENSG00000203705,123,114,131,123,167,78,114,81
ENSG00000224040,0,0,2,0,0,0,1,0
ENSG00000228686,0,0,1,0,0,0,1,0
ENSG00000279838,0,1,1,4,2,0,0,0
ENSG00000174175,0,6,0,32,27,0,8,184
ENSG00000236401,0,0,0,0,0,0,0,0
ENSG00000241475,0,0,0,0,0,0,0,0
ENSG00000215800,0,0,0,0,0,0,0,0
ENSG00000286421,0,0,0,0,0,0,0,0
ENSG00000270936,0,0,0,0,0,0,0,0
ENSG00000008118,26,6,7,0,0,1,7,0
ENSG00000171161,228,409,307,450,271,158,479,261
ENSG00000241505,0,0,0,0,0,0,0,0
ENSG00000282097,1,0,0,5,2,0,0,0
ENSG00000261453,0,0,0,0,0,0,0,0
ENSG00000231020,0,0,0,0,0,0,0,0
ENSG00000270818,0,0,0,0,0,0,0,0
ENSG00000196878,277,214,330,182,351,213,330,154
ENSG00000225561,0,2,0,1,2,0,2,3
ENSG00000074964,238,227,207,432,268,211,346,309
ENSG00000223847,0,0,0,0,0,0,0,0
ENSG00000277704,0,0,0,0,0,0,0,0
ENSG00000259815,0,0,0,0,0,0,0,0
ENSG00000240963,0,0,0,0,0,0,0,0
ENSG00000226570,0,0,0,0,0,0,0,0
ENSG00000198929,2,2,0,1,3,3,2,3
ENSG00000230628,0,1,0,0,0,0,0,0
ENSG00000227579,2,2,10,0,4,1,8,2
ENSG00000174606,345,421,437,399,282,224,254,221
ENSG00000121446,0,0,0,0,0,0,0,0
ENSG00000236905,0,0,0,0,0,0,1,1
ENSG00000233304,0,0,0,0,0,0,0,0
ENSG00000227887,0,0,1,0,0,0,0,0
ENSG00000116903,206,491,296,396,390,204,312,238
ENSG00000226196,0,0,0,0,0,0,0,0
ENSG00000287354,0,0,0,0,0,0,0,0
ENSG00000233827,0,0,0,0,0,0,0,0
ENSG00000198797,0,0,1,2,6,0,0,0
ENSG00000151414,3812,6473,5347,6848,4616,3973,9681,5333
ENSG00000177614,1,4,0,10,8,1,0,10
ENSG00000235182,0,0,0,0,0,0,0,0
ENSG00000287157,0,0,0,0,0,0,0,0
ENSG00000233920,0,0,0,0,1,0,0,0
ENSG00000225755,0,0,0,0,0,0,0,0
ENSG00000197472,8,5,11,8,4,2,3,3
ENSG00000230184,1,0,0,0,0,2,3,0
ENSG00000232436,0,0,0,0,0,0,0,0
ENSG00000231718,0,0,0,0,0,0,0,0
ENSG00000136643,604,764,520,568,579,356,519,504
ENSG00000232537,0,0,0,0,0,0,0,0
ENSG00000236317,1,0,0,0,0,0,1,0
ENSG00000176855,0,0,1,0,0,0,0,0
ENSG00000227728,0,0,0,0,0,0,0,0
ENSG00000225401,0,0,0,0,0,0,0,0
ENSG00000228190,0,1,0,0,0,0,0,0
ENSG00000135747,0,0,0,0,0,0,1,1
ENSG00000227237,0,0,0,0,0,0,0,0
ENSG00000069248,687,840,758,874,504,378,573,553
ENSG00000232812,0,0,0,0,0,0,0,0
ENSG00000242042,0,0,0,0,0,0,0,0
ENSG00000234464,0,0,0,0,0,0,0,0
ENSG00000253148,0,0,0,0,0,0,0,0
ENSG00000227751,0,0,0,0,0,0,0,0
ENSG00000090104,0,0,0,0,0,0,0,0
ENSG00000285280,1,5,2,0,2,0,3,2
ENSG00000232892,1,0,0,0,0,1,0,0
ENSG00000236950,0,0,0,0,0,0,0,0
ENSG00000236468,0,2,0,0,1,0,0,1
ENSG00000185220,42,74,35,51,34,30,34,22
ENSG00000230813,0,0,0,0,0,0,0,0
ENSG00000236101,0,0,0,0,0,0,0,0
ENSG00000162769,68,118,60,95,98,25,47,40
ENSG00000278684,0,0,0,0,0,0,0,0
ENSG00000236775,0,0,0,0,0,0,0,0
ENSG00000042781,0,1,2,0,1,3,0,0
ENSG00000234754,2,0,3,1,4,2,3,3
ENSG00000233084,0,0,0,0,0,0,0,0
ENSG00000227815,0,2,3,0,0,0,0,1
ENSG00000287046,0,0,0,0,0,0,0,0
ENSG00000228863,0,0,0,0,0,1,0,0
ENSG00000228646,0,0,0,0,0,0,0,0
ENSG00000229112,0,0,0,0,0,0,0,0
ENSG00000233332,0,0,0,0,0,0,0,0
ENSG00000231984,0,0,0,0,0,0,0,0
ENSG00000226876,0,0,0,0,0,0,0,0
ENSG00000277462,43,72,42,40,56,30,24,23
ENSG00000035687,839,1133,877,994,575,487,627,655
ENSG00000180287,14,248,12,12,52,0,4,67
ENSG00000226693,0,0,0,0,0,0,2,0
ENSG00000231272,0,0,0,0,0,0,0,0
ENSG00000223828,1,0,0,0,0,0,0,2
ENSG00000230124,388,398,428,426,287,211,305,270
ENSG00000226723,4,3,1,5,0,0,3,2
ENSG00000272672,0,0,0,0,0,0,0,0
ENSG00000235096,1,0,0,0,0,0,0,0
ENSG00000007341,113,228,181,173,162,80,140,119
ENSG00000236069,0,0,0,0,0,0,0,0
ENSG00000236244,0,0,0,0,0,0,0,0
ENSG00000272865,0,0,0,0,0,0,0,0
ENSG00000143324,589,917,720,1084,782,433,794,940
ENSG00000229871,0,0,1,0,0,0,0,0
ENSG00000225222,0,0,0,1,0,0,0,0
ENSG00000118193,402,322,927,456,135,132,121,43
ENSG00000198842,0,1,0,0,0,0,0,0
ENSG00000286619,55,33,56,16,21,47,53,23
ENSG00000198756,77,9,132,89,160,129,373,210
ENSG00000271558,0,0,0,0,0,0,0,0
ENSG00000227554,0,0,0,0,0,0,0,0
ENSG00000178596,0,0,0,0,0,0,0,0
ENSG00000054282,585,829,441,556,461,397,556,332
ENSG00000183780,0,711,0,0,17,0,0,0
ENSG00000229663,0,0,0,0,0,0,0,0
ENSG00000162702,360,770,398,418,474,304,445,301
ENSG00000228530,0,0,0,0,0,0,0,0
ENSG00000235060,0,0,0,0,0,0,0,0
ENSG00000143194,0,0,0,0,0,0,0,0
ENSG00000054267,528,1021,577,634,627,380,499,557
ENSG00000287921,0,0,0,0,0,0,0,0
ENSG00000177800,0,0,0,0,0,0,0,1
ENSG00000232166,0,0,0,0,0,0,0,0
ENSG00000175137,1004,1778,1303,1396,1206,850,1747,1335
ENSG00000134245,30,33,16,30,25,19,22,33
ENSG00000228175,2,2,3,4,3,4,8,1
ENSG00000187889,0,0,0,0,2,0,0,0
ENSG00000097046,161,112,283,209,83,52,44,32
ENSG00000282718,0,0,0,0,1,0,0,0
ENSG00000231378,0,0,0,1,0,0,0,0
ENSG00000235605,1,0,0,0,0,0,0,1
ENSG00000224857,0,0,0,0,0,0,0,0
ENSG00000273367,0,0,0,0,0,1,0,0
ENSG00000231605,0,0,0,0,1,0,0,0
ENSG00000236358,1,0,0,0,0,0,0,1
ENSG00000203737,1,0,1,1,0,0,1,0
ENSG00000215873,0,0,0,1,0,0,0,0
ENSG00000185420,341,237,387,153,133,1147,841,105
ENSG00000272175,0,0,0,0,0,0,1,0
ENSG00000213070,0,0,0,1,0,0,0,0
ENSG00000282265,0,0,0,0,3,0,0,0
ENSG00000229747,0,0,0,0,0,0,0,0
ENSG00000233985,0,0,0,1,0,0,0,0
ENSG00000236719,0,0,0,1,3,1,1,5
ENSG00000136636,975,644,1114,780,586,537,742,358
ENSG00000225486,1,0,0,0,0,1,0,0
ENSG00000227043,0,0,0,0,0,0,0,0
ENSG00000163874,98,587,85,275,720,64,133,316
ENSG00000286109,0,0,0,0,0,0,0,0
ENSG00000213068,0,0,0,0,0,0,0,0
ENSG00000054392,26,53,18,33,65,17,75,47
ENSG00000188739,11,12,7,14,4,2,6,6
ENSG00000286666,0,0,0,0,0,0,0,0
ENSG00000273198,0,0,0,0,0,0,0,0
ENSG00000203730,0,0,0,0,0,0,0,0
ENSG00000225719,0,0,0,0,0,0,0,0
ENSG00000273483,0,0,0,5,0,1,0,0
ENSG00000203729,0,0,0,0,0,0,0,0
ENSG00000232809,0,0,0,0,0,0,0,0
ENSG00000285981,0,0,0,0,0,0,0,0
ENSG00000261729,0,0,0,0,0,0,0,0
ENSG00000215796,0,1,0,0,0,0,0,0
ENSG00000233047,0,0,0,0,0,0,0,0
ENSG00000143341,1417,1858,1464,2347,262,419,1312,4024
ENSG00000228309,0,0,0,0,0,0,0,0
ENSG00000229739,6,5,2,3,6,4,0,1
ENSG00000116703,0,21,0,3,20,0,0,3
ENSG00000278757,0,0,0,0,0,0,0,0
ENSG00000264341,0,0,0,0,0,0,0,0
ENSG00000264101,0,0,0,0,0,0,0,0
ENSG00000252404,0,0,0,0,0,0,0,0
ENSG00000243267,0,0,0,0,0,0,0,0
ENSG00000252151,0,0,0,0,0,0,0,0
ENSG00000252969,0,0,0,0,0,0,0,0
ENSG00000252956,0,0,0,0,0,0,0,0
ENSG00000265606,0,0,0,0,0,0,0,0
ENSG00000284357,0,0,0,0,0,0,0,0
ENSG00000207237,0,0,0,0,0,0,0,0
ENSG00000252691,0,0,0,0,0,0,0,0
ENSG00000253005,0,0,0,0,0,0,0,0
ENSG00000207941,0,0,0,0,0,0,0,0
ENSG00000199963,0,0,0,0,0,0,0,0
ENSG00000264698,0,0,0,0,0,0,0,0
ENSG00000207328,0,0,0,0,0,0,0,0
ENSG00000207466,0,0,0,0,1,0,0,0
ENSG00000252368,0,0,0,0,0,0,0,0
ENSG00000206779,0,0,0,0,0,0,0,0
ENSG00000200796,0,0,0,0,0,0,0,0
ENSG00000252190,0,0,0,0,0,0,0,0
ENSG00000283724,0,0,0,0,0,0,0,0
ENSG00000284410,0,0,0,0,0,0,0,0
